ds,INVERTER1.1_Active Power_Kw,INVERTER1.1_AC Current (A)_Phase 1,INVERTER1.1_AC Current (A)_Phase 2,INVERTER1.1_AC Current (A)_Phase 3,INVERTER1.1_AC Voltage (V)_BR,INVERTER1.1_AC Voltage (V)_RY,INVERTER1.1_AC Voltage (V)_YB,INVERTER1.1_Todays Gen_Kwh,INVERTER1.1_DC Current,INVERTER1.1_DC Voltage,INVERTER1.1_DC Power_Kw,INVERTER1.1_Reactive power_Kvar,INVERTER1.1_Inverter_Temp.,INVERTER1.1_Power Factor
12/10/2024 2:22:00 AM,-161.7574216,-166.5797025,-168.2350318,-150.4183019,607.9434874,621.720213,598.4145144,-2235.33494,30134.29756,123.4192896,-158.5409413,-3209.267571,32.04884329,-3.849216196
12/10/2024 2:23:00 AM,-161.4714701,-166.2830851,-167.9389263,-150.1186994,607.9839832,621.7646418,598.4552871,-2238.584957,30159.49705,122.6776566,-158.2508378,-3191.361706,32.03639598,-3.831979681
12/10/2024 2:24:00 AM,-161.1879508,-165.9892958,-167.6456445,-149.821923,608.0248188,621.8094144,598.4964191,-2241.806014,30184.80053,121.9377741,-157.9632014,-3173.462292,32.0238589,-3.814751258
12/10/2024 2:25:00 AM,-160.9070103,-165.6984866,-167.3553383,-149.5281246,608.0659811,621.8545182,598.5378967,-2244.998642,30210.20085,121.1999227,-157.6781803,-3155.574476,32.01122988,-3.797536009
12/10/2024 2:26:00 AM,-160.6287943,-165.4108087,-167.0681587,-149.2374553,608.1074566,621.8999404,598.5797055,-2248.163376,30235.69075,120.4643833,-157.3959215,-3137.703423,31.99850679,-3.78033904
12/10/2024 2:27:00 AM,-160.3534475,-165.1264118,-166.7842553,-148.9500649,608.1492319,621.9456681,598.6218313,-2251.300756,30261.26295,119.7314375,-157.1165713,-3119.854317,31.98568755,-3.763165472
12/10/2024 2:28:00 AM,-160.0811136,-164.8454446,-166.5037767,-148.6661018,608.1912935,621.9916883,598.6642598,-2254.411324,30286.91006,119.0013671,-156.8402746,-3102.032364,31.97277011,-3.746020444
12/10/2024 2:29:00 AM,-159.8119349,-164.5680545,-166.22687,-148.3857135,608.2336275,622.0379879,598.7069764,-2257.495631,30312.62466,118.2744541,-156.5671753,-3084.242785,31.95975247,-3.728909115
12/10/2024 2:30:00 AM,-159.5460525,-164.2943875,-165.9536812,-148.109046,608.2762202,622.0845534,598.7499663,-2260.554228,30338.39924,117.5509808,-156.297416,-3066.490818,31.94663268,-3.711836654
12/10/2024 2:31:00 AM,-159.2836066,-164.0245883,-165.6843548,-147.8362438,608.3190574,622.1313715,598.7932148,-2263.587674,30364.22625,116.8312298,-156.0311381,-3048.781718,31.93340884,-3.694808252
12/10/2024 2:32:00 AM,-159.0247357,-163.7588002,-165.4190338,-147.56745,608.362125,622.1784287,598.8367069,-2266.596529,30390.09805,116.1154836,-155.7684815,-3031.120757,31.92007908,-3.67782911
12/10/2024 2:33:00 AM,-158.769577,-163.4971647,-165.1578597,-147.3028064,608.4054089,622.2257113,598.8804274,-2269.581358,30416.00696,115.4040249,-155.5095849,-3013.513221,31.90664159,-3.660904445
12/10/2024 2:34:00 AM,-158.5182665,-163.2398222,-164.9009727,-147.042453,608.4488945,622.2732054,598.9243612,-2272.542729,30441.94523,114.6971362,-155.2545855,-2995.964409,31.8930946,-3.644039486
12/10/2024 2:35:00 AM,-158.2709384,-162.986911,-164.6485111,-146.7865282,608.4925673,622.3208972,598.9684928,-2275.481215,30467.90504,113.9951,-155.0036191,-2978.479634,31.87943639,-3.627239475
12/10/2024 2:36:00 AM,-158.0277256,-162.7385681,-164.4006116,-146.535169,608.5364128,622.3687727,599.0128069,-2278.397392,30493.87853,113.2981988,-154.7568196,-2961.064223,31.86566529,-3.610509665
12/10/2024 2:37:00 AM,-157.7887593,-162.4949287,-164.1574093,-146.2885104,608.5804162,622.4168176,599.0572878,-2281.291838,30519.85775,112.6067147,-154.5143198,-2943.723513,31.85177968,-3.593855321
12/10/2024 2:38:00 AM,-157.5541691,-162.256126,-163.9190373,-146.0466857,608.6245627,622.4650178,599.1019199,-2284.165135,30545.83471,111.9209295,-154.2762504,-2926.462853,31.83777799,-3.577281716
12/10/2024 2:39:00 AM,-157.3240829,-162.0222918,-163.6856272,-145.8098265,608.6688371,622.5133588,599.1466872,-2287.017868,30571.80137,111.2411249,-154.0427406,-2909.287603,31.82365869,-3.560794133
12/10/2024 2:40:00 AM,-157.0986269,-161.7935556,-163.4573084,-145.5780622,608.7132246,622.5618263,599.1915739,-2289.850624,30597.74961,110.567582,-153.8139179,-2892.20313,31.80942032,-3.544397864
12/10/2024 2:41:00 AM,-156.8779255,-161.5700451,-163.2342085,-145.3515207,608.7577098,622.6104056,599.2365639,-2292.663993,30623.67128,109.9005816,-153.5899079,-2875.214812,31.79506144,-3.528098209
12/10/2024 2:42:00 AM,-156.6621011,-161.3518862,-163.0164531,-145.1303276,608.8022776,622.6590821,599.2816412,-2295.458568,30649.55815,109.2404037,-153.3708343,-2858.328035,31.7805807,-3.511900474
12/10/2024 2:43:00 AM,-156.4512743,-161.1392026,-162.8041659,-144.9146065,608.8469125,622.7078411,599.3267894,-2298.234943,30675.40194,108.587328,-153.156819,-2841.548191,31.76597677,-3.49580997
12/10/2024 2:44:00 AM,-156.245564,-160.9321158,-162.5974684,-144.7044791,608.891599,622.7566676,599.3719922,-2300.993714,30701.19433,107.9416335,-152.9479817,-2824.880678,31.75124838,-3.479832015
12/10/2024 2:45:00 AM,-156.0450866,-160.7307453,-162.3964798,-144.5000647,608.9363215,622.8055467,599.4172333,-2303.735481,30726.92693,107.3035984,-152.7444403,-2808.330901,31.73639432,-3.463971931
12/10/2024 2:46:00 AM,-155.849957,-160.5352085,-162.2013174,-144.3014806,608.9810645,622.8544634,599.462496,-2306.460844,30752.59131,106.6735003,-152.5463107,-2791.904269,31.72141344,-3.448235044
12/10/2024 2:47:00 AM,-155.6602876,-160.3456203,-162.012096,-144.1088418,609.0258122,622.9034025,599.5077639,-2309.170405,30778.17897,106.0516158,-152.3537064,-2775.606194,31.70630461,-3.432626682
12/10/2024 2:48:00 AM,-155.4761887,-160.1620936,-161.8289284,-143.922261,609.0705487,622.9523489,599.5530202,-2311.864767,30803.68139,105.4382207,-152.166739,-2759.442093,31.69106678,-3.417152175
12/10/2024 2:49:00 AM,-155.2977688,-159.9847388,-161.6519249,-143.7418485,609.1152581,623.0012873,599.5982482,-2314.544535,30829.08998,104.8335898,-151.9855177,-2743.417384,31.67569896,-3.401816856
12/10/2024 2:50:00 AM,-155.1251336,-159.8136639,-161.4811933,-143.5677125,609.1599245,623.0502022,599.643431,-2317.210314,30854.3961,104.237997,-151.8101496,-2727.537487,31.6602002,-3.386626055
12/10/2024 2:51:00 AM,-154.9583869,-159.6489746,-161.3168391,-143.3999584,609.2045317,623.0990784,599.6885519,-2319.862712,30879.59106,103.6517151,-151.6407394,-2711.807822,31.6445696,-3.371585105
12/10/2024 2:52:00 AM,-154.7976302,-159.490774,-161.1589655,-143.2386893,609.2490637,623.1479003,599.7335937,-2322.502334,30904.66614,103.0750156,-151.4773894,-2696.233811,31.62880633,-3.356699337
12/10/2024 2:53:00 AM,-154.6429623,-159.3391626,-161.0076729,-143.0840058,609.2935043,623.1966522,599.7785396,-2325.12979,30929.61257,102.5081691,-151.3201998,-2680.820872,31.61290959,-3.34197408
12/10/2024 2:54:00 AM,-154.4944798,-159.1942386,-160.8630593,-142.9360059,609.3378372,623.2453187,599.8233724,-2327.745687,30954.42151,101.9514447,-151.1692679,-2665.574422,31.59687868,-3.327414658
12/10/2024 2:55:00 AM,-154.352277,-159.0560974,-160.7252199,-142.794785,609.3820461,623.293884,599.868075,-2330.350634,30979.08412,101.4051103,-151.0246888,-2650.499878,31.5807129,-3.313026394
12/10/2024 2:56:00 AM,-154.2164453,-158.9248318,-160.5942475,-142.6604358,609.4261146,623.3423323,599.9126302,-2332.94524,31003.59148,100.8694326,-150.8865551,-2635.602651,31.56441166,-3.298814605
12/10/2024 2:57:00 AM,-154.087074,-158.8005317,-160.4702321,-142.5330483,609.4700263,623.3906479,599.9570207,-2335.530114,31027.93465,100.3446765,-150.7549566,-2620.888148,31.54797438,-3.284784605
12/10/2024 2:58:00 AM,-153.9642493,-158.6832847,-160.3532608,-142.4127099,609.5137647,623.4388149,600.0012294,-2338.105862,31052.10463,99.83110565,-150.6299809,-2606.361772,31.53140056,-3.270941699
12/10/2024 2:59:00 AM,-153.8480553,-158.5731752,-160.2434182,-142.2995051,609.5573134,623.4868175,600.0452389,-2340.673094,31076.09242,99.32898221,-150.5117124,-2592.028919,31.51468976,-3.257291186
12/10/2024 3:00:00 AM,-155.1955689,-159.9879229,-161.6607421,-143.7129919,609.232088,623.1801046,599.7155213,-2114.428723,30993.71911,101.0165966,-151.8648559,-2622.211182,31.47152774,-3.286573375
12/10/2024 3:01:00 AM,-155.092877,-159.8923308,-161.5653988,-143.6142964,609.2752074,623.2277303,599.7590804,-2116.980742,31017.31525,100.5381478,-151.7602453,-2608.281537,31.45454185,-3.273323516
12/10/2024 3:02:00 AM,-154.9970511,-159.8041129,-161.4774206,-143.5229708,609.3180872,623.2751437,599.8023882,-2119.526063,31040.70188,100.0719227,-151.6625797,-2594.56156,31.43741798,-3.260281897
12/10/2024 3:03:00 AM,-154.9081642,-159.723342,-161.3968802,-143.4390883,609.3607109,623.3223286,599.8454272,-2122.065291,31063.86983,99.61817673,-151.5719327,-2581.056616,31.4201559,-3.247453784
12/10/2024 3:04:00 AM,-154.8262864,-159.6500884,-161.3238477,-143.3627188,609.4030616,623.3692691,599.8881802,-2124.59903,31086.80991,99.17716344,-151.4883753,-2567.77206,31.40275546,-3.234844428
12/10/2024 3:05:00 AM,-154.751485,-159.584419,-161.2583901,-143.2939293,609.4451228,623.4159489,599.9306295,-2127.12788,31109.51286,98.74913444,-151.4119753,-2554.713235,31.38521654,-3.222459069
12/10/2024 3:06:00 AM,-154.6838243,-159.5263978,-161.2005713,-143.2327837,609.4868776,623.462352,599.9727578,-2129.652441,31131.96943,98.33433942,-151.3427976,-2541.885472,31.36753909,-3.210302935
12/10/2024 3:07:00 AM,-154.6233658,-159.4760857,-161.150452,-143.179343,609.5283093,623.5084623,600.0145476,-2132.173313,31154.17031,97.93302608,-151.2809045,-2529.294091,31.34972314,-3.198381239
12/10/2024 3:08:00 AM,-154.570168,-159.4335405,-161.10809,-143.1336648,609.5694012,623.5542635,600.0559814,-2134.691091,31176.10619,97.54544008,-151.2263548,-2516.944397,31.33176875,-3.186699183
12/10/2024 3:09:00 AM,-154.5242863,-159.3988168,-161.0735399,-143.0958038,609.6101366,623.5997396,600.0970418,-2137.20637,31197.76771,97.17182496,-151.1792046,-2504.841681,31.31367603,-3.175261949
12/10/2024 3:10:00 AM,-154.4857733,-159.3719661,-161.046853,-143.0658113,609.6504986,623.6448744,600.1377113,-2139.719742,31219.1455,96.81242211,-151.1395068,-2492.991219,31.29544518,-3.164074706
12/10/2024 3:11:00 AM,-154.4546783,-159.3530366,-161.0280776,-143.0437356,609.6904705,623.6896517,600.1779725,-2142.231797,31240.23016,96.46747072,-151.1073114,-2481.398273,31.27707644,-3.153142606
12/10/2024 3:12:00 AM,-154.4310476,-159.3420732,-161.0172585,-143.0296216,609.7300355,623.7340552,600.2178079,-2144.743121,31261.01225,96.1372077,-151.082665,-2470.068083,31.25857011,-3.142470781
12/10/2024 3:13:00 AM,-154.4149244,-159.3391177,-161.0144374,-143.023511,609.7691769,623.778069,600.2572002,-2147.254299,31281.48234,95.82186766,-151.0656113,-2459.005878,31.23992653,-3.132064348
12/10/2024 3:14:00 AM,-154.4063488,-159.3442084,-161.0196526,-143.0254421,609.8078779,623.8216768,600.296132,-2149.765913,31301.63096,95.52168285,-151.0561906,-2448.216863,31.22114613,-3.121928402
12/10/2024 3:15:00 AM,-154.4053576,-159.3573805,-161.0329391,-143.03545,609.8461219,623.8648624,600.3345858,-2152.278541,31321.44863,95.23688307,-151.0544402,-2437.706226,31.20222938,-3.112068017
12/10/2024 3:16:00 AM,-154.4119845,-159.3786655,-161.0543286,-143.0535664,609.8838921,623.9076097,600.3725445,-2154.792757,31340.92584,94.96769566,-151.0603939,-2427.479135,31.18317682,-3.102488249
12/10/2024 3:17:00 AM,-154.4262598,-159.4080919,-161.0838494,-143.0798195,609.9211718,623.9499027,600.4099908,-2157.309134,31360.05307,94.71434549,-151.0740825,-2417.540736,31.16398902,-3.09319413
12/10/2024 3:18:00 AM,-154.4482107,-159.4456845,-161.1215263,-143.1142341,609.9579445,623.9917251,600.4469073,-2159.82824,31378.8208,94.47705478,-151.0955334,-2407.896153,31.14466663,-3.084190669
12/10/2024 3:19:00 AM,-154.4778612,-159.4914647,-161.1673808,-143.1568318,609.9941934,624.0330611,600.483277,-2162.350639,31397.21947,94.25604319,-151.1247706,-2398.550488,31.12521036,-3.075482852
12/10/2024 3:20:00 AM,-154.5152318,-159.5454506,-161.2214308,-143.2076306,610.0299019,624.0738944,600.5190826,-2164.876893,31415.23953,94.05152769,-151.1618149,-2389.508819,31.10562097,-3.067075642
12/10/2024 3:21:00 AM,-154.5603397,-159.6076567,-161.2836909,-143.2666448,610.0650537,624.1142092,600.5543071,-2167.407558,31432.87142,93.86372254,-151.2066836,-2380.7762,31.08589928,-3.058973974
12/10/2024 3:22:00 AM,-154.6131988,-159.678094,-161.3541719,-143.3338856,610.099632,624.1539894,600.5889335,-2169.943186,31450.10555,93.69283924,-151.2593907,-2372.357659,31.06604616,-3.051182759
12/10/2024 3:23:00 AM,-154.6738197,-159.75677,-161.4328814,-143.4093603,610.1336206,624.1932193,600.6229449,-2172.484326,31466.93234,93.53908646,-151.3199469,-2364.258198,31.04606255,-3.043706881
12/10/2024 3:24:00 AM,-154.7422095,-159.8436886,-161.5198234,-143.493073,610.167003,624.2318827,600.6563242,-2175.031521,31483.34221,93.40267004,-151.3883593,-2356.482793,31.02594943,-3.036551195
12/10/2024 3:25:00 AM,-154.8183719,-159.9388503,-161.6149981,-143.5850239,610.1997628,624.2699641,600.6890548,-2177.585311,31499.32556,93.28379291,-151.4646315,-2349.03639,31.00570787,-3.029720528
12/10/2024 3:26:00 AM,-154.9023072,-160.0422518,-161.7184025,-143.68521,610.2318838,624.3074475,600.7211198,-2180.14623,31514.87279,93.18265504,-151.5487638,-2341.923909,30.98533895,-3.023219678
12/10/2024 3:27:00 AM,-154.9940123,-160.1538863,-161.8300296,-143.7936243,610.2633498,624.3443173,600.7525026,-2182.714807,31529.97432,93.09945343,-151.6407531,-2335.150238,30.96484384,-3.017053414
12/10/2024 3:28:00 AM,-155.0934805,-160.2737434,-161.9498692,-143.9102565,610.2941445,624.3805578,600.7831867,-2185.291568,31544.62053,93.03438203,-151.7405925,-2328.720237,30.94422375,-3.011226471
12/10/2024 3:29:00 AM,-155.2007018,-160.4018092,-162.0779072,-144.0350925,610.324252,624.4161535,600.8131556,-2187.877032,31558.80185,92.98763171,-151.8482718,-2322.638732,30.92347997,-3.005743555
12/10/2024 3:30:00 AM,-155.3156626,-160.538066,-162.2141258,-144.1681148,610.3536562,624.4510888,600.8423928,-2190.471712,31572.50867,92.95939023,-151.9637772,-2316.910521,30.90261382,-3.000609338
12/10/2024 3:31:00 AM,-155.4383459,-160.6824924,-162.358504,-144.3093019,610.3823411,624.4853482,600.8708822,-2193.076117,31585.73142,92.94984218,-152.0870914,-2311.540365,30.88162669,-2.995828459
12/10/2024 3:32:00 AM,-155.5687309,-160.8350635,-162.5110166,-144.4586289,610.4102911,624.5189165,600.8986074,-2195.690749,31598.46052,92.95916895,-152.2181936,-2306.532993,30.86052001,-2.991405521
12/10/2024 3:33:00 AM,-155.7067938,-160.9957507,-162.6716351,-144.6160672,610.4374903,624.5517783,600.9255525,-2198.316107,31610.6864,92.98754868,-152.3570594,-2301.893101,30.83929529,-2.987345096
12/10/2024 3:34:00 AM,-155.8525066,-161.1645216,-162.8403272,-144.7815845,610.463923,624.5839185,600.9517014,-2200.952682,31622.3995,93.03515624,-152.5036606,-2297.625347,30.81795407,-2.983651716
12/10/2024 3:35:00 AM,-156.0058384,-161.3413402,-163.0170569,-144.9551446,610.4895737,624.6153218,600.9770383,-2203.600958,31633.59027,93.10216316,-152.6579658,-2293.734355,30.79649797,-2.980329878
12/10/2024 3:36:00 AM,-156.1667543,-161.5261669,-163.2017845,-145.136708,610.514427,624.6459734,601.0015475,-2206.261415,31644.24918,93.18873762,-152.8199398,-2290.224711,30.77492863,-2.977384042
12/10/2024 3:37:00 AM,-156.335216,-161.7189582,-163.3944667,-145.3262313,610.5384674,624.6758582,601.0252134,-2208.934525,31654.36672,93.2950444,-152.9895437,-2287.100962,30.75324779,-2.974818629
12/10/2024 3:38:00 AM,-156.5111817,-161.919667,-163.5950564,-145.5236673,610.5616798,624.7049615,601.0480206,-2211.620756,31663.93337,93.42124484,-153.1667353,-2284.36762,30.7314572,-2.972638022
12/10/2024 3:39:00 AM,-156.694606,-162.1282425,-163.8035028,-145.7289652,610.584049,624.7332685,601.0699535,-2214.320567,31672.93967,93.56749681,-153.3514685,-2282.029154,30.70955869,-2.970846562
12/10/2024 3:40:00 AM,-156.8854397,-162.3446303,-164.0197515,-145.9420706,610.6055599,624.7607646,601.0909972,-2217.034411,31681.37615,93.73395468,-153.5436937,-2280.089994,30.68755413,-2.969448551
12/10/2024 3:41:00 AM,-157.0836303,-162.568772,-164.2437442,-146.1629252,610.6261978,624.7874353,601.1111365,-2219.762734,31689.23337,93.92076928,-153.7433577,-2278.55453,30.66544546,-2.96844825
12/10/2024 3:42:00 AM,-157.2891217,-162.8006057,-164.4754191,-146.391467,610.6459477,624.8132663,601.1303564,-2222.505977,31696.50192,94.12808786,-153.9504037,-2277.427108,30.64323465,-2.967849876
12/10/2024 3:43:00 AM,-157.5018542,-163.0400658,-164.7147105,-146.6276304,610.6647952,624.8382432,601.1486423,-2225.264572,31703.1724,94.35605404,-154.1647713,-2276.712034,30.62092374,-2.967657605
12/10/2024 3:44:00 AM,-157.7217642,-163.2870828,-164.9615492,-146.8713461,610.6827256,624.862352,601.1659794,-2228.038943,31709.23546,94.60480783,-154.3863963,-2276.413567,30.59851481,-2.967875569
12/10/2024 3:45:00 AM,-157.9487851,-163.5415838,-165.2158621,-147.122541,610.6997246,624.8855785,601.1823535,-2230.82951,31714.68176,94.87448557,-154.6152111,-2276.535926,30.57601001,-2.968507853
12/10/2024 3:46:00 AM,-158.1828463,-163.8034919,-165.4775725,-147.3811383,610.715778,624.907909,601.1977501,-2233.636682,31719.502,95.16521988,-154.8511444,-2277.083281,30.55341151,-2.9695585
12/10/2024 3:47:00 AM,-158.4238737,-164.0727266,-165.7466001,-147.6470575,610.7308716,624.9293296,601.2121551,-2236.460864,31723.68691,95.47713966,-155.0941213,-2278.05976,30.53072156,-2.971031504
12/10/2024 3:48:00 AM,-158.6717897,-164.3492037,-166.0228606,-147.9202145,610.7449916,624.9498268,601.2255547,-2239.302451,31727.22726,95.81037003,-155.3440632,-2279.469441,30.50794244,-2.972930816
12/10/2024 3:49:00 AM,-158.9265132,-164.6328355,-166.3062663,-148.2005215,610.7581241,624.969387,601.2379349,-2242.16183,31730.11384,96.16503234,-155.600888,-2281.316357,30.4850765,-2.975260336
12/10/2024 3:50:00 AM,-159.1879595,-164.9235303,-166.5967258,-148.4878869,610.7702555,624.987997,601.2492823,-2245.039381,31732.33751,96.54124411,-155.8645101,-2283.604492,30.46212611,-2.978023916
12/10/2024 3:51:00 AM,-159.4560401,-165.2211929,-166.8941439,-148.7822156,610.7813723,625.0056436,601.2595834,-2247.935478,31733.88913,96.93911903,-156.1348401,-2286.33778,30.43909373,-2.981225361
12/10/2024 3:52:00 AM,-159.7306634,-165.5257245,-167.1984219,-149.0834086,610.7914612,625.0223137,601.2688249,-2250.850484,31734.75963,97.35876691,-156.4117851,-2289.520107,30.41598182,-2.984868425
12/10/2024 3:53:00 AM,-160.0117339,-165.8370226,-167.5094572,-149.3913636,610.8005091,625.0379945,601.2769939,-2253.784754,31734.93998,97.80029367,-156.6952487,-2293.155308,30.39279294,-2.988956812
12/10/2024 3:54:00 AM,-160.2991529,-166.154981,-167.827144,-149.7059744,610.808503,625.0526732,601.2840775,-2256.738638,31734.42119,98.26380131,-156.9851309,-2297.247167,30.36952964,-2.993494173
12/10/2024 3:55:00 AM,-160.5928179,-166.4794899,-168.1513724,-150.0271312,610.8154301,625.0663374,601.290063,-2259.712473,31733.19431,98.74938788,-157.2813281,-2301.799415,30.34619457,-2.99848411
12/10/2024 3:56:00 AM,-160.892623,-166.810436,-168.4820292,-150.3547206,610.8212778,625.0789746,601.2949379,-2262.706592,31731.25045,99.25714747,-157.5837333,-2306.815732,30.32279039,-3.00393017
12/10/2024 3:57:00 AM,-161.198459,-167.1477022,-168.8189976,-150.6886259,610.8260337,625.0905726,601.2986902,-2265.721317,31728.58077,99.7871702,-157.8922357,-2312.299743,30.29931984,-3.009835847
12/10/2024 3:58:00 AM,-161.5102129,-167.4911681,-169.1621571,-151.0287263,610.8296854,625.1011195,601.3013076,-2268.756962,31725.17649,100.3395422,-158.2067214,-2318.25502,30.27578566,-3.016204582
12/10/2024 3:59:00 AM,-161.8277686,-167.8407095,-169.5113837,-151.374898,610.8322209,625.1106032,601.3027785,-2271.813831,31721.02886,100.9143454,-158.5270727,-2324.68508,30.25219067,-3.023039761
12/10/2024 4:00:00 AM,-163.6080021,-169.7138368,-171.3865061,-153.2464896,610.4650607,624.7644773,600.9295805,-2046.088529,31609.95939,103.689688,-160.3177912,-2375.909587,30.20222388,-3.07307973
12/10/2024 4:01:00 AM,-163.9367988,-170.0751428,-171.7474809,-153.6044173,610.4653285,624.7718001,600.9287236,-2049.188729,31604.2991,104.3095839,-160.649507,-2383.299539,30.17851588,-3.080857729
12/10/2024 4:02:00 AM,-164.2710278,-170.4421309,-172.1141296,-153.9680227,610.4644451,624.7780253,600.9266859,-2052.311018,31597.86962,104.952133,-160.9867149,-2391.174487,30.15475577,-3.089111993
12/10/2024 4:03:00 AM,-164.6105594,-170.8146629,-172.4863144,-154.3371679,610.4623992,624.783142,600.9234566,-2055.455664,31590.66243,105.6174011,-161.3292834,-2399.537722,30.13094652,-3.097845681
12/10/2024 4:04:00 AM,-164.9552602,-171.1925973,-172.8638937,-154.7117112,610.4591798,624.787139,600.9190249,-2058.622928,31582.66911,106.3054497,-161.6770777,-2408.392475,30.10709117,-3.107061895
12/10/2024 4:05:00 AM,-165.3049938,-171.5757889,-173.2467227,-155.0915077,610.454776,624.7900058,600.9133804,-2061.813062,31573.8813,107.0163366,-162.0299598,-2417.741918,30.08319279,-3.116763677
12/10/2024 4:06:00 AM,-165.6596202,-171.9640895,-173.634653,-155.476409,610.4491772,624.7917318,600.9065129,-2065.026309,31564.29069,107.750115,-162.3877881,-2427.589164,30.05925447,-3.126954011
12/10/2024 4:07:00 AM,-166.0189962,-172.3573471,-174.027533,-155.8662634,610.442373,624.7923067,600.8984123,-2068.2629,31553.88906,108.5068343,-162.7504177,-2437.937266,30.03527938,-3.137635818
12/10/2024 4:08:00 AM,-166.3829755,-172.7554067,-174.4252078,-156.2609157,610.4343531,624.7917204,600.889069,-2071.52306,31542.66824,109.2865395,-163.1177006,-2448.789214,30.0112707,-3.148811963
12/10/2024 4:09:00 AM,-166.7514083,-173.1581097,-174.8275189,-156.6602075,610.4251075,624.7899629,600.8784734,-2074.807003,31530.62015,110.0892715,-163.4894854,-2460.147937,29.98723165,-3.160485245
12/10/2024 4:10:00 AM,-167.1241417,-173.5652944,-175.2343047,-157.0639771,610.4146266,624.7870246,600.8666163,-2078.114934,31517.73678,110.915067,-163.8656174,-2472.016303,29.96316551,-3.172658403
12/10/2024 4:11:00 AM,-167.5010197,-173.9767957,-175.6454004,-157.4720595,610.4029007,624.7828961,600.8534887,-2081.447047,31504.01019,111.7639586,-164.2459387,-2484.397115,29.93907558,-3.185334114
12/10/2024 4:12:00 AM,-167.8818831,-174.3924454,-176.0606379,-157.8842865,610.3899207,624.7775681,600.8390819,-2084.803529,31489.43254,112.6359745,-164.6302882,-2497.293113,29.9149652,-3.19851499
12/10/2024 4:13:00 AM,-168.2665696,-174.8120719,-176.4798457,-158.3004866,610.3756774,624.7710315,600.8233875,-2088.184556,31473.99605,113.5311388,-165.0185018,-2510.706973,29.89083775,-3.212203581
12/10/2024 4:14:00 AM,-168.6549136,-175.2355007,-176.9028495,-158.7204853,610.360162,624.7632776,600.8063971,-2091.590293,31457.69303,114.4494715,-165.410412,-2524.641304,29.86669665,-3.22640237
12/10/2024 4:15:00 AM,-169.0467468,-175.662554,-177.3294716,-159.1441048,610.3433659,624.7542978,600.7881029,-2095.020897,31440.51587,115.3909882,-165.8058485,-2539.098652,29.84254533,-3.241113779
12/10/2024 4:16:00 AM,-169.4418975,-176.0930508,-177.7595313,-159.5711643,610.3252809,624.7440838,600.7684971,-2098.476515,31422.45705,116.3557003,-166.2046376,-2554.081495,29.8183873,-3.256340161
12/10/2024 4:17:00 AM,-169.8401913,-176.5268072,-178.1928448,-160.0014799,610.3058988,624.7326274,600.7475725,-2101.957284,31403.50915,117.343615,-166.6066029,-2569.592245,29.79422607,-3.272083803
12/10/2024 4:18:00 AM,-170.2414506,-176.9636362,-178.6292253,-160.4348647,610.2852117,624.7199208,600.7253219,-2105.463332,31383.66481,118.3547352,-167.0115648,-2585.633247,29.77006518,-3.288346926
12/10/2024 4:19:00 AM,-170.6454952,-177.4033479,-179.068483,-160.8711288,610.2632123,624.7059564,600.7017383,-2108.994774,31362.9168,119.3890597,-167.4193407,-2602.206776,29.74590823,-3.305131686
12/10/2024 4:20:00 AM,-171.0521415,-177.8457493,-179.5104252,-161.3100793,610.2398929,624.6907268,600.6768154,-2112.551718,31341.25794,120.4465829,-167.8297452,-2619.31504,29.72175882,-3.322440166
12/10/2024 4:21:00 AM,-171.4612036,-178.2906446,-179.9548563,-161.7515203,610.2152468,624.6742249,600.6505467,-2116.134262,31318.6812,121.527295,-168.24259,-2636.960178,29.69762062,-3.340274386
12/10/2024 4:22:00 AM,-171.8724924,-178.737835,-180.4015776,-162.1952534,610.1892669,624.6564437,600.6229262,-2119.742492,31295.17959,122.6311821,-168.6576838,-2655.144258,29.67349729,-3.358636293
12/10/2024 4:23:00 AM,-172.2858161,-179.187119,-180.8503878,-162.641077,610.1619468,624.6373767,600.5939484,-2123.376487,31270.74626,123.7582258,-169.0748327,-2673.869279,29.64939255,-3.377527768
12/10/2024 4:24:00 AM,-172.7009804,-179.6382923,-181.3010828,-163.0887867,610.1332803,624.6170174,600.5636077,-2127.036312,31245.37445,124.9084037,-169.49384,-2693.137168,29.62531012,-3.396950619
12/10/2024 4:25:00 AM,-173.1177879,-180.0911478,-181.7534556,-163.5381757,610.1032612,624.5953597,600.5318989,-2130.722026,31219.05749,126.081689,-169.914506,-2712.949782,29.60125379,-3.416906585
12/10/2024 4:26:00 AM,-173.5360389,-180.5454757,-182.2072967,-163.9890341,610.071884,624.5723978,600.4988174,-2134.433674,31191.78883,127.2780508,-170.3366286,-2733.308904,29.57722734,-3.437397334
12/10/2024 4:27:00 AM,-173.955531,-181.0010634,-182.6623939,-164.4411496,610.039143,624.548126,600.4643585,-2138.171294,31163.56202,128.4974539,-170.7600029,-2754.216247,29.5532346,-3.458424464
12/10/2024 4:28:00 AM,-174.3760589,-181.457696,-183.1185322,-164.8943072,610.0050332,624.522539,600.428518,-2141.934913,31134.37072,129.7398589,-171.1844215,-2775.673451,29.52927941,-3.479989498
12/10/2024 4:29:00 AM,-174.7974153,-181.9151558,-183.5754942,-165.3482892,609.9695496,624.4956317,600.3912919,-2145.724547,31104.2087,131.0052221,-171.6096743,-2797.682079,29.50536564,-3.502093889
